date,account,trades_count,net_pnl,avg_pnl,total_volume,profitable_trades,win_rate,profitable_day,value,classification,sentiment_numeric
2025-01-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,13,0.0,0.0,179501.53,0,0.0,0,73.0,Greed,3.0
2025-01-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,14,132.7195,9.48,27360.35,4,0.2857142857142857,1,73.0,Greed,3.0
2025-01-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,13,4004.5029,308.0387,123441.06,12,0.9230769230769231,1,73.0,Greed,3.0
2025-01-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,28,-9311.8922,-332.5676,157040.91,0,0.0,0,73.0,Greed,3.0
2025-01-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,35,147.4458,4.2127,42937.41,27,0.7714285714285715,1,73.0,Greed,3.0
2025-01-05,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,250,1243.8536,4.9754,203876.44,81,0.324,1,72.0,Greed,3.0
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2,16.9236,8.4618,270.64,2,1.0,1,72.0,Greed,3.0
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7,37.3853,5.3408,2093.09,1,0.14285714285714285,1,72.0,Greed,3.0
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,14,1220.7466,87.1962,201224.78,7,0.5,1,72.0,Greed,3.0
2025-01-05,0x513b8629fe877bb581bf244e326a047b249c4ff1,326,41615.1887,127.654,5529594.42,233,0.7147239263803681,1,72.0,Greed,3.0
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,19,-200.9485,-10.5762,5883.48,0,0.0,0,72.0,Greed,3.0
2025-01-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,288,1449.5294,5.0331,325695.48,101,0.3506944444444444,1,72.0,Greed,3.0
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,61,32644.9414,535.163,143017.78,45,0.7377049180327869,1,72.0,Greed,3.0
2025-01-05,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1,1.8603,1.8603,3.9,1,1.0,1,72.0,Greed,3.0
2025-01-05,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,99,-33811.046,-341.5257,1222904.45,1,0.010101010101010102,0,72.0,Greed,3.0
2025-01-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,131,1364.0225,10.4124,320749.11,43,0.3282442748091603,1,72.0,Greed,3.0
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,101,416.5467,4.1242,21987.03,46,0.45544554455445546,1,68.0,Greed,3.0
2025-02-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,90,677.2768,7.5253,49367.17,43,0.4777777777777778,1,68.0,Greed,3.0
2025-02-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,19,2399.9471,126.313,372066.43,8,0.42105263157894735,1,68.0,Greed,3.0
2025-02-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,3,0.0,0.0,26682.58,0,0.0,0,68.0,Greed,3.0
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,53,3429.9583,64.7162,205117.68,50,0.9433962264150944,1,68.0,Greed,3.0
2025-02-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,9,1008.519,112.0577,60827.07,5,0.5555555555555556,1,68.0,Greed,3.0
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,3,739.1842,246.3947,3012.49,3,1.0,1,68.0,Greed,3.0
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,77,45.087,0.5855,25614.71,10,0.12987012987012986,1,68.0,Greed,3.0
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6,0.0,0.0,9999.68,0,0.0,0,68.0,Greed,3.0
2025-02-02,0x083384f897ee0f19899168e3b1bec365f52a9012,6,899.7316,149.9553,942164.9,5,0.8333333333333334,1,60.0,Greed,3.0
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,517,6352.4526,12.2871,1443682.0,233,0.4506769825918762,1,60.0,Greed,3.0
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,91,-1416.9065,-15.5704,120908.25,5,0.054945054945054944,0,60.0,Greed,3.0
2025-02-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,108,-782.6517,-7.2468,51360.13,27,0.25,0,60.0,Greed,3.0
2025-02-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,30,0.0,0.0,762553.84,0,0.0,0,60.0,Greed,3.0
2025-02-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,37,0.0,0.0,30974.56,0,0.0,0,60.0,Greed,3.0
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,30,0.0,0.0,40000.12,0,0.0,0,60.0,Greed,3.0
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,19,0.0,0.0,36931.96,0,0.0,0,60.0,Greed,3.0
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,60,1023.9347,17.0656,64164.55,15,0.25,1,60.0,Greed,3.0
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,169,12245.905,72.461,400643.99,75,0.4437869822485207,1,60.0,Greed,3.0
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,29,0.0,0.0,35103.48,0,0.0,0,60.0,Greed,3.0
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,81,12317.0967,152.0629,178074.81,64,0.7901234567901234,1,60.0,Greed,3.0
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,131,-329.6807,-2.5166,240984.89,38,0.2900763358778626,0,60.0,Greed,3.0
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,73,8330.2175,114.1126,104558.43,56,0.7671232876712328,1,44.0,Fear,1.0
2025-02-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,21,349.1209,16.6248,23240.57,8,0.38095238095238093,1,44.0,Fear,1.0
2025-02-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,25,8031.0372,321.2415,839680.04,20,0.8,1,44.0,Fear,1.0
2025-02-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,24,5349.6942,222.9039,16737.86,24,1.0,1,44.0,Fear,1.0
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,12,948.6017,79.0501,47082.77,11,0.9166666666666666,1,44.0,Fear,1.0
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,2,0.0,0.0,4999.95,0,0.0,0,44.0,Fear,1.0
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,32,625.5122,19.5473,54119.31,16,0.5,1,44.0,Fear,1.0
2025-02-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,153,24145.0232,157.8106,3615691.15,73,0.477124183006536,1,44.0,Fear,1.0
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,84,-2632.6587,-31.3412,1026164.57,0,0.0,0,44.0,Fear,1.0
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,102,2576.6453,25.2612,195968.57,55,0.5392156862745098,1,44.0,Fear,1.0
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,70,669.3814,9.5626,28989.4,42,0.6,1,72.0,Greed,3.0
2025-02-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,6,1.1032,0.1839,2371.44,2,0.3333333333333333,1,72.0,Greed,3.0
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4,93.0065,23.2516,1623.71,3,0.75,1,72.0,Greed,3.0
2025-02-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,16,444.2052,27.7628,599582.17,10,0.625,1,72.0,Greed,3.0
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,0.0,19999.7,0,0.0,0,72.0,Greed,3.0
2025-02-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,34,234.4978,6.897,38102.27,9,0.2647058823529412,1,72.0,Greed,3.0
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,11,90.9847,8.2713,32179.99,9,0.8181818181818182,1,72.0,Greed,3.0
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,7,8045.0569,1149.2938,14999.99,7,1.0,1,72.0,Greed,3.0
2025-02-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,725,85189.6875,117.503,1306944.8,725,1.0,1,72.0,Greed,3.0
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,66,2676.685,40.5558,186250.28,62,0.9393939393939394,1,72.0,Greed,3.0
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,118,1842.8399,15.6173,116943.01,76,0.6440677966101694,1,72.0,Greed,3.0
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,69,250.5815,3.6316,14983.43,36,0.5217391304347826,1,20.0,Extreme Fear,0.0
2025-03-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,1,0.0,0.0,6217.48,0,0.0,0,20.0,Extreme Fear,0.0
2025-03-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,102,846.6558,8.3005,32800.7,24,0.23529411764705882,1,20.0,Extreme Fear,0.0
2025-03-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,48,3084.2877,64.256,462922.45,29,0.6041666666666666,1,20.0,Extreme Fear,0.0
2025-03-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,6,0.0,0.0,36394.5,0,0.0,0,20.0,Extreme Fear,0.0
2025-03-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,26,937.7896,36.0688,51369.17,17,0.6538461538461539,1,20.0,Extreme Fear,0.0
2025-03-01,0x8477e447846c758f5a675856001ea72298fd9cb5,177,909.1721,5.1366,44562.55,32,0.1807909604519774,1,20.0,Extreme Fear,0.0
2025-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,18,0.0,0.0,10040.31,0,0.0,0,20.0,Extreme Fear,0.0
2025-03-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,61,0.0,0.0,111918.4,0,0.0,0,20.0,Extreme Fear,0.0
2025-03-02,0x083384f897ee0f19899168e3b1bec365f52a9012,819,45539.4557,55.6037,16549295.04,243,0.2967032967032967,1,26.0,Fear,1.0
2025-03-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,75,439.634,5.8618,93869.36,45,0.6,1,26.0,Fear,1.0
2025-03-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,182,2440.9165,13.4116,115299.86,73,0.4010989010989011,1,26.0,Fear,1.0
2025-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,351,14982.6817,42.6857,1032269.1,263,0.7492877492877493,1,26.0,Fear,1.0
2025-03-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,119,13770.7153,115.7203,42245.02,96,0.8067226890756303,1,26.0,Fear,1.0
2025-03-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,8,0.0,0.0,18810.28,0,0.0,0,26.0,Fear,1.0
2025-03-02,0x8477e447846c758f5a675856001ea72298fd9cb5,138,1474.6076,10.6856,227057.59,67,0.4855072463768116,1,26.0,Fear,1.0
2025-03-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,15,2161.6751,144.1117,128667.93,6,0.4,1,26.0,Fear,1.0
2025-03-02,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,1,20.5967,20.5967,999.91,1,1.0,1,26.0,Fear,1.0
2025-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,251,10570.7931,42.1147,324054.05,82,0.32669322709163345,1,26.0,Fear,1.0
2025-03-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,57,59931.3684,1051.4275,84160.15,57,1.0,1,26.0,Fear,1.0
2025-03-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,325,5803.574,17.8572,571375.07,138,0.4246153846153846,1,26.0,Fear,1.0
2025-03-03,0x083384f897ee0f19899168e3b1bec365f52a9012,594,233358.9472,392.8602,2783928.16,493,0.82996632996633,1,33.0,Fear,1.0
2025-03-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,110,2480.9024,22.5537,219900.91,50,0.45454545454545453,1,33.0,Fear,1.0
2025-03-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,58,494.6694,8.5288,31141.85,21,0.3620689655172414,1,33.0,Fear,1.0
2025-03-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,33,376.0171,11.3945,19510.13,12,0.36363636363636365,1,33.0,Fear,1.0
2025-03-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,19,0.0,0.0,199936.29,0,0.0,0,33.0,Fear,1.0
2025-03-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,12,1136.2723,94.6894,321169.45,6,0.5,1,33.0,Fear,1.0
2025-03-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,13,4774.2891,367.253,23261.71,7,0.5384615384615384,1,33.0,Fear,1.0
2025-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,101,-370.2501,-3.6658,102889.35,61,0.6039603960396039,0,33.0,Fear,1.0
2025-03-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,8,0.0,0.0,4999.95,0,0.0,0,33.0,Fear,1.0
2025-03-03,0x8477e447846c758f5a675856001ea72298fd9cb5,68,468.352,6.8875,39158.95,23,0.3382352941176471,1,33.0,Fear,1.0
2025-03-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,176,60.1714,0.3419,41276.27,15,0.08522727272727272,1,33.0,Fear,1.0
2025-03-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,31,535.4072,17.2712,523107.77,14,0.45161290322580644,1,33.0,Fear,1.0
2025-03-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,132,32500.7513,246.2178,919676.49,108,0.8181818181818182,1,33.0,Fear,1.0
2025-03-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,73,2448.0465,33.5349,143853.55,48,0.6575342465753424,1,33.0,Fear,1.0
2025-03-04,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1,0.0,0.0,54768.6,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,85,149.5123,1.759,38532.12,10,0.11764705882352941,1,15.0,Extreme Fear,0.0
2025-03-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,26,160.1278,6.1588,19222.63,19,0.7307692307692307,1,15.0,Extreme Fear,0.0
2025-03-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,142,0.0,0.0,673491.65,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,14,7.052,0.5037,8893.3,2,0.14285714285714285,1,15.0,Extreme Fear,0.0
2025-03-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,60,0.0,0.0,999996.66,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9,0.0,0.0,279939.1,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,49,0.0,0.0,110787.03,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,20,298.0314,14.9016,18458.77,5,0.25,1,15.0,Extreme Fear,0.0
2025-03-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,85,0.0,0.0,478472.76,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0x8477e447846c758f5a675856001ea72298fd9cb5,6,0.0,0.0,3997.21,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,8,2020.0,252.5,340220.0,1,0.125,1,15.0,Extreme Fear,0.0
2025-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,9,0.0,0.0,49999.95,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,24,361.0715,15.0446,680921.11,7,0.2916666666666667,1,15.0,Extreme Fear,0.0
2025-03-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,937,3869.2088,4.1294,4382512.84,476,0.5080042689434365,1,15.0,Extreme Fear,0.0
2025-03-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,12,-5862.0888,-488.5074,84612.07,0,0.0,0,15.0,Extreme Fear,0.0
2025-03-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,261,-3368.8763,-12.9076,445407.35,0,0.0,0,15.0,Extreme Fear,0.0
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,81,232.6655,2.8724,12691.32,40,0.49382716049382713,1,34.0,Fear,1.0
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,57,73.4517,1.2886,35836.36,15,0.2631578947368421,1,34.0,Fear,1.0
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,14,0.0,0.0,99999.72,0,0.0,0,34.0,Fear,1.0
2025-04-01,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,141,0.0,0.0,1631349.94,0,0.0,0,34.0,Fear,1.0
2025-04-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,0.0,2128.95,0,0.0,0,34.0,Fear,1.0
2025-04-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2,0.0,0.0,1421.73,0,0.0,0,34.0,Fear,1.0
2025-04-01,0x8477e447846c758f5a675856001ea72298fd9cb5,51,30.8181,0.6043,9329.65,2,0.0392156862745098,1,34.0,Fear,1.0
2025-04-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,5,556.8032,111.3606,1065.47,5,1.0,1,34.0,Fear,1.0
2025-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,19,1659.7996,87.3579,32206.48,13,0.6842105263157895,1,34.0,Fear,1.0
2025-04-02,0x083384f897ee0f19899168e3b1bec365f52a9012,502,17253.263,34.369,4011231.02,55,0.10956175298804781,1,44.0,Fear,1.0
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,48,1291.5006,26.9063,54703.67,17,0.3541666666666667,1,44.0,Fear,1.0
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,34,874.3811,25.7171,13258.83,16,0.47058823529411764,1,44.0,Fear,1.0
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,3003.731,375.4664,404614.4,8,1.0,1,44.0,Fear,1.0
2025-04-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,0.0,15000.0,0,0.0,0,44.0,Fear,1.0
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,76,1985.8156,26.1292,121983.85,74,0.9736842105263158,1,44.0,Fear,1.0
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,45,0.0,0.0,30451.71,0,0.0,0,44.0,Fear,1.0
2025-04-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,103,4521.8695,43.9016,6004787.33,48,0.46601941747572817,1,44.0,Fear,1.0
2025-04-02,0x8477e447846c758f5a675856001ea72298fd9cb5,6,0.0,0.0,2775.03,0,0.0,0,44.0,Fear,1.0
2025-04-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,731,4624.5838,6.3264,893174.02,138,0.18878248974008208,1,44.0,Fear,1.0
2025-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,661,16102.4446,24.3607,1623702.15,238,0.3600605143721634,1,44.0,Fear,1.0
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,18,0.0,0.0,68000.0,0,0.0,0,44.0,Fear,1.0
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,248,806.7651,3.2531,335267.63,71,0.2862903225806452,1,44.0,Fear,1.0
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,64,-166.0247,-2.5941,61608.29,0,0.0,0,25.0,Fear,1.0
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,43,163.7342,3.8078,46953.82,13,0.3023255813953488,1,25.0,Fear,1.0
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,63,863.9565,13.7136,202453.39,30,0.47619047619047616,1,25.0,Fear,1.0
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32,444.2667,13.8833,16090.35,7,0.21875,1,25.0,Fear,1.0
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,155,0.0,0.0,860142.55,0,0.0,0,25.0,Fear,1.0
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,58,4382.91,75.5674,1151487.08,27,0.46551724137931033,1,25.0,Fear,1.0
2025-04-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,142,36169.5282,254.715,175046.6,64,0.4507042253521127,1,25.0,Fear,1.0
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,15,3633.658,242.2439,9999.92,12,0.8,1,25.0,Fear,1.0
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,8,54.2704,6.7838,8942.56,1,0.125,1,25.0,Fear,1.0
2025-04-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,40,0.0,0.0,14771.07,0,0.0,0,25.0,Fear,1.0
2025-04-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,21,0.0,0.0,152639.03,0,0.0,0,25.0,Fear,1.0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,77,0.0,0.0,136289.6,0,0.0,0,25.0,Fear,1.0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,124,4578.6554,36.9246,2193702.34,63,0.5080645161290323,1,25.0,Fear,1.0
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,563,0.0,0.0,3730033.45,0,0.0,0,25.0,Fear,1.0
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2,0.0,0.0,172000.0,0,0.0,0,25.0,Fear,1.0
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,979,-4934.6701,-5.0405,1464907.5,377,0.38508682328907046,0,25.0,Fear,1.0
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,100,498.7353,4.9874,28054.43,56,0.56,1,28.0,Fear,1.0
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,34,266.3977,7.8352,673225.18,34,1.0,1,28.0,Fear,1.0
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,1,0.0,0.0,63727.4,0,0.0,0,28.0,Fear,1.0
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2,0.0,0.0,1749.56,0,0.0,0,28.0,Fear,1.0
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,51,0.0,0.0,421466.09,0,0.0,0,28.0,Fear,1.0
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,21,4591.4271,218.6394,424550.64,13,0.6190476190476191,1,28.0,Fear,1.0
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,60,392.3549,6.5392,37577.76,9,0.15,1,28.0,Fear,1.0
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,67,1804.3962,26.9313,57136.47,6,0.08955223880597014,1,28.0,Fear,1.0
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,54,586.6234,10.8634,26109.75,17,0.3148148148148148,1,28.0,Fear,1.0
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,99,2242.0867,22.6473,112749.28,65,0.6565656565656566,1,28.0,Fear,1.0
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,6,0.0,0.0,101691.64,0,0.0,0,28.0,Fear,1.0
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,318,9367.8721,29.4587,699197.85,216,0.6792452830188679,1,28.0,Fear,1.0
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,128,-11222.4238,-87.6752,575860.7,24,0.1875,0,28.0,Fear,1.0
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,326,-4513.1601,-13.844,462902.01,52,0.15950920245398773,0,28.0,Fear,1.0
2025-05-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,82,87.7522,1.0701,8297.09,44,0.5365853658536586,1,53.0,Neutral,2.0
2025-05-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,38,8.5948,0.2262,16718.76,4,0.10526315789473684,1,53.0,Neutral,2.0
2025-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,19,890.3316,46.8596,369118.91,4,0.21052631578947367,1,53.0,Neutral,2.0
2025-05-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8,0.0,0.0,22909.5,0,0.0,0,53.0,Neutral,2.0
2025-05-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,7,1093.0568,156.151,12797.13,7,1.0,1,53.0,Neutral,2.0
2025-05-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1,0.0,0.0,456.83,0,0.0,0,53.0,Neutral,2.0
2025-05-01,0x8477e447846c758f5a675856001ea72298fd9cb5,51,151.4296,2.9692,10682.29,9,0.17647058823529413,1,53.0,Neutral,2.0
2025-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,33,956.5545,28.9865,10963.06,32,0.9696969696969697,1,53.0,Neutral,2.0
2025-05-02,0x083384f897ee0f19899168e3b1bec365f52a9012,207,23293.0753,112.5269,5130327.05,75,0.36231884057971014,1,67.0,Greed,3.0
